date,protocol,totalLiquidityUSD
NaT,curve-finance,8821019209.0
NaT,curve-finance,8920369686.0
NaT,curve-finance,8934157094.0
NaT,curve-finance,9066636149.0
NaT,curve-finance,9006129986.0
NaT,curve-finance,9121630548.0
NaT,curve-finance,9121429316.0
NaT,curve-finance,8760694193.0
NaT,curve-finance,8385722160.0
NaT,curve-finance,8489291041.0
NaT,curve-finance,8467276436.0
NaT,curve-finance,8926109100.0
NaT,curve-finance,8906974574.0
NaT,curve-finance,8820742827.0
NaT,curve-finance,8894354545.0
NaT,curve-finance,8688514377.0
NaT,curve-finance,8695125167.0
NaT,curve-finance,8766294750.0
NaT,curve-finance,8601093684.0
NaT,curve-finance,8552204165.0
NaT,curve-finance,8652391145.0
NaT,curve-finance,8586590994.0
NaT,curve-finance,7821806626.0
NaT,curve-finance,7487979850.0
NaT,curve-finance,7216537299.0
NaT,curve-finance,6324716699.0
NaT,curve-finance,5816273861.0
NaT,curve-finance,5637047376.0
NaT,curve-finance,5355537406.0
NaT,curve-finance,5312926324.0
NaT,curve-finance,4936096984.0
NaT,curve-finance,5041250909.0
NaT,curve-finance,5089718843.0
NaT,curve-finance,5066874778.0
NaT,curve-finance,5037288953.0
NaT,curve-finance,5103974070.0
NaT,curve-finance,5189701760.0
NaT,curve-finance,5157188680.0
NaT,curve-finance,5135375107.0
NaT,curve-finance,5091267357.0
NaT,curve-finance,5047294676.0
NaT,curve-finance,4969954889.0
NaT,curve-finance,4949546115.0
NaT,curve-finance,4975301415.0
NaT,curve-finance,4961054779.0
NaT,curve-finance,4994744068.0
NaT,curve-finance,5087606931.0
NaT,curve-finance,5114177877.0
NaT,curve-finance,5217525716.0
NaT,curve-finance,5252937892.0
NaT,curve-finance,5254535808.0
NaT,curve-finance,5297948079.0
NaT,curve-finance,5226289663.0
NaT,curve-finance,5077248300.0
NaT,curve-finance,5020182537.0
NaT,curve-finance,5112191464.0
NaT,curve-finance,5252916006.0
NaT,curve-finance,5319860006.0
NaT,curve-finance,4929348412.0
NaT,curve-finance,4954731880.0
NaT,curve-finance,5287261363.0
NaT,curve-finance,5345116856.0
NaT,curve-finance,5370441780.0
NaT,curve-finance,5464700154.0
NaT,curve-finance,5541386837.0
NaT,curve-finance,5649116848.0
NaT,curve-finance,5717290409.0
NaT,curve-finance,5558768364.0
NaT,curve-finance,5580738847.0
NaT,curve-finance,5805105413.0
NaT,curve-finance,5982082259.0
NaT,curve-finance,6066446710.0
NaT,curve-finance,6031359734.0
NaT,curve-finance,6032011050.0
NaT,curve-finance,5986786041.0
NaT,curve-finance,5959905480.0
NaT,curve-finance,6014335296.0
NaT,curve-finance,5947173565.0
NaT,curve-finance,6127837390.0
NaT,curve-finance,6079420649.0
NaT,curve-finance,6075356908.0
NaT,curve-finance,6170017659.0
NaT,curve-finance,5985269214.0
NaT,curve-finance,6245782424.0
NaT,curve-finance,6269829961.0
NaT,curve-finance,6206052451.0
NaT,curve-finance,6276741311.0
NaT,curve-finance,6196496556.0
NaT,curve-finance,6151527791.0
NaT,curve-finance,6169929018.0
NaT,curve-finance,6110643565.0
NaT,curve-finance,6078704770.0
NaT,curve-finance,5859594517.0
NaT,curve-finance,5783652198.0
NaT,curve-finance,5812640076.0
NaT,curve-finance,5853119892.0
NaT,curve-finance,5859617241.0
NaT,curve-finance,5893030751.0
NaT,curve-finance,5914593207.0
NaT,curve-finance,5730334816.0
NaT,curve-finance,5684052517.0
NaT,curve-finance,5596731726.0
NaT,curve-finance,5796025360.0
NaT,curve-finance,5795410736.0
NaT,curve-finance,5802536307.0
NaT,curve-finance,5812198043.0
NaT,curve-finance,5759088482.0
NaT,curve-finance,5753400437.0
NaT,curve-finance,5769220618.0
NaT,curve-finance,5826353248.0
NaT,curve-finance,5514254204.0
NaT,curve-finance,5581711682.0
NaT,curve-finance,5577390517.0
NaT,curve-finance,5634160008.0
NaT,curve-finance,5700926442.0
NaT,curve-finance,5638157054.0
NaT,curve-finance,5539752365.0
NaT,curve-finance,5235511020.0
NaT,curve-finance,5018303142.0
NaT,curve-finance,5037081819.0
NaT,curve-finance,5156693795.0
NaT,curve-finance,5252310723.0
NaT,curve-finance,5222407257.0
NaT,curve-finance,5283022460.0
NaT,curve-finance,5661008882.0
NaT,curve-finance,5483361416.0
NaT,curve-finance,5613991062.0
NaT,curve-finance,5668885977.0
NaT,curve-finance,5690100714.0
NaT,curve-finance,5705781997.0
NaT,curve-finance,5971842400.0
NaT,curve-finance,6013725276.0
NaT,curve-finance,6054840494.0
NaT,curve-finance,6070207990.0
NaT,curve-finance,6045354389.0
NaT,curve-finance,6058572970.0
NaT,curve-finance,5991878465.0
NaT,curve-finance,6079377057.0
NaT,curve-finance,6104210351.0
NaT,curve-finance,6042068902.0
NaT,curve-finance,6051482368.0
NaT,curve-finance,6022685631.0
NaT,curve-finance,6012602789.0
NaT,curve-finance,5995442046.0
NaT,curve-finance,5928657050.0
NaT,curve-finance,5931042250.0
NaT,curve-finance,5833896537.0
NaT,curve-finance,5867327283.0
NaT,curve-finance,5835363635.0
NaT,curve-finance,5818537124.0
NaT,curve-finance,5852090807.0
NaT,curve-finance,5910444405.0
NaT,curve-finance,5852298485.0
NaT,curve-finance,5764386660.0
NaT,curve-finance,5712440739.0
NaT,curve-finance,5680861629.0
NaT,curve-finance,5718348428.0
NaT,curve-finance,5787361599.0
NaT,curve-finance,5611140099.0
NaT,curve-finance,5784371009.0
NaT,curve-finance,5877111682.0
NaT,curve-finance,5814183176.0
NaT,curve-finance,5861430314.0
NaT,curve-finance,6009149484.0
NaT,curve-finance,5949137470.0
NaT,curve-finance,5923563649.0
NaT,curve-finance,5952143429.0
NaT,curve-finance,5864915747.0
NaT,curve-finance,5888904327.0
NaT,curve-finance,6049685454.0
NaT,curve-finance,5982754845.0
NaT,curve-finance,5910123239.0
NaT,curve-finance,5320015002.0
NaT,curve-finance,4829132979.0
NaT,curve-finance,4204429643.0
NaT,curve-finance,3934193497.0
NaT,curve-finance,3900633122.0
NaT,curve-finance,3800905440.0
NaT,curve-finance,3703834139.0
NaT,curve-finance,3723808310.0
NaT,curve-finance,3782175973.0
NaT,curve-finance,3769684683.0
NaT,curve-finance,3744984592.0
NaT,curve-finance,3781586272.0
NaT,curve-finance,3806033195.0
NaT,curve-finance,3705128380.0
NaT,curve-finance,3709476041.0
NaT,curve-finance,3689948271.0
NaT,curve-finance,3702042073.0
NaT,curve-finance,3594585683.0
NaT,curve-finance,3599938785.0
NaT,curve-finance,3614778783.0
NaT,curve-finance,3606266514.0
NaT,curve-finance,3602131369.0
NaT,curve-finance,3657622721.0
NaT,curve-finance,3731775126.0
NaT,curve-finance,3694066083.0
NaT,curve-finance,3725171833.0
NaT,curve-finance,3681750604.0
NaT,curve-finance,3717574468.0
NaT,curve-finance,3708622453.0
NaT,curve-finance,3716370326.0
NaT,curve-finance,3704004209.0
NaT,curve-finance,3732742649.0
NaT,curve-finance,3776430645.0
NaT,curve-finance,3777686689.0
NaT,curve-finance,3773731263.0
NaT,curve-finance,3772187633.0
NaT,curve-finance,3804907194.0
NaT,curve-finance,3814033872.0
NaT,curve-finance,3787164733.0
NaT,curve-finance,3673578925.0
NaT,curve-finance,3689853859.0
NaT,curve-finance,3694928612.0
NaT,curve-finance,3694928612.0
NaT,curve-finance,3694928612.0
NaT,curve-finance,3631860379.0
NaT,curve-finance,3638634297.0
NaT,curve-finance,3702821494.0
NaT,curve-finance,3694096967.0
NaT,curve-finance,3636781242.0
NaT,curve-finance,3634212106.0
NaT,curve-finance,3638730582.0
NaT,curve-finance,3614321105.0
NaT,curve-finance,3621648248.0
NaT,curve-finance,3611001670.0
NaT,curve-finance,3600588199.0
NaT,curve-finance,3605494597.0
NaT,curve-finance,3632736501.0
NaT,curve-finance,3640002729.0
NaT,curve-finance,3663339389.0
NaT,curve-finance,3657613686.0
NaT,curve-finance,3687572070.0
NaT,curve-finance,3688933335.0
NaT,curve-finance,3732591435.0
NaT,curve-finance,3861649129.0
NaT,curve-finance,3874072093.0
NaT,curve-finance,3943612849.0
NaT,curve-finance,3968446037.0
NaT,curve-finance,4221097306.0
NaT,curve-finance,4200330811.0
NaT,curve-finance,4258849737.0
NaT,curve-finance,4302892242.0
NaT,curve-finance,4375081669.0
NaT,curve-finance,4301668803.0
NaT,curve-finance,4366863691.0
NaT,curve-finance,4565164012.0
NaT,curve-finance,4545089031.0
NaT,curve-finance,4558401433.0
NaT,curve-finance,4570506534.0
NaT,curve-finance,4684086791.0
NaT,curve-finance,4766773245.0
NaT,curve-finance,4736960462.0
NaT,curve-finance,4785270904.0
NaT,curve-finance,4765380062.0
NaT,curve-finance,4855000033.0
NaT,curve-finance,4739574205.0
NaT,curve-finance,4743953648.0
NaT,curve-finance,4942208396.0
NaT,curve-finance,4904593978.0
NaT,curve-finance,4957230584.0
NaT,curve-finance,4939570396.0
NaT,curve-finance,4891052230.0
NaT,curve-finance,4901808022.0
NaT,curve-finance,4989272444.0
NaT,curve-finance,4949881459.0
NaT,curve-finance,4776595476.0
NaT,curve-finance,4733454673.0
NaT,curve-finance,4763996844.0
NaT,curve-finance,4780683170.0
NaT,curve-finance,4764524468.0
NaT,curve-finance,4824012764.0
NaT,curve-finance,5047492984.0
NaT,curve-finance,4973394389.0
NaT,curve-finance,5048517875.0
NaT,curve-finance,5055671877.0
NaT,curve-finance,5015029022.0
NaT,curve-finance,5068047782.0
NaT,curve-finance,4978669037.0
NaT,curve-finance,4950181021.0
NaT,curve-finance,4965920261.0
NaT,curve-finance,4889496683.0
NaT,curve-finance,4867642410.0
NaT,curve-finance,4940641239.0
NaT,curve-finance,4930628785.0
NaT,curve-finance,5010323821.0
NaT,curve-finance,5131540550.0
NaT,curve-finance,5128780534.0
NaT,curve-finance,4993450113.0
NaT,curve-finance,4986670743.0
NaT,curve-finance,4964653622.0
NaT,curve-finance,4958400440.0
NaT,curve-finance,4934194451.0
NaT,curve-finance,4854372985.0
NaT,curve-finance,4633725772.0
NaT,curve-finance,4530688970.0
NaT,curve-finance,3875405468.0
NaT,curve-finance,4024964222.0
NaT,curve-finance,4155009592.0
NaT,curve-finance,4224531379.0
NaT,curve-finance,4147584652.0
NaT,curve-finance,4267781954.0
NaT,curve-finance,4474330985.0
NaT,curve-finance,4460485996.0
NaT,curve-finance,4493107437.0
NaT,curve-finance,4638972439.0
NaT,curve-finance,4731848994.0
NaT,curve-finance,4618759222.0
NaT,curve-finance,4728886279.0
NaT,curve-finance,4639953734.0
NaT,curve-finance,4643622237.0
NaT,curve-finance,4647217403.0
NaT,curve-finance,4571638267.0
NaT,curve-finance,4625326718.0
NaT,curve-finance,4656828267.0
NaT,curve-finance,4673833628.0
NaT,curve-finance,4673929857.0
NaT,curve-finance,4655209308.0
NaT,curve-finance,4609758671.0
NaT,curve-finance,4623961040.0
NaT,curve-finance,4765872875.0
NaT,curve-finance,4760855748.0
NaT,curve-finance,4734598991.0
NaT,curve-finance,4695123221.0
NaT,curve-finance,4676582714.0
NaT,curve-finance,4657435912.0
NaT,curve-finance,4743273330.0
NaT,curve-finance,4724555648.0
NaT,curve-finance,4736830796.0
NaT,curve-finance,4912710221.0
NaT,curve-finance,4893428967.0
NaT,curve-finance,4892784221.0
NaT,curve-finance,4789632587.0
NaT,curve-finance,4507657981.0
NaT,curve-finance,4590280627.0
NaT,curve-finance,4564247167.0
NaT,curve-finance,4570804085.0
NaT,curve-finance,4430895399.0
NaT,curve-finance,4434884319.0
NaT,curve-finance,4417469185.0
NaT,curve-finance,4410321950.0
NaT,curve-finance,4387817280.0
NaT,curve-finance,4442961354.0
NaT,curve-finance,4442408771.0
NaT,curve-finance,4341808136.0
NaT,curve-finance,4359299673.0
NaT,curve-finance,4304127792.0
NaT,curve-finance,4249815678.0
NaT,curve-finance,4329897648.0
NaT,curve-finance,4401587889.0
NaT,curve-finance,4364561336.0
NaT,curve-finance,4469313059.0
NaT,curve-finance,4377325767.0
NaT,curve-finance,4337081277.0
NaT,curve-finance,4278857007.0
NaT,curve-finance,4283948742.0
NaT,curve-finance,4290114135.0
NaT,curve-finance,4206804080.0
NaT,curve-finance,4216545596.0
NaT,curve-finance,4188725111.0
NaT,curve-finance,4180254092.0
NaT,curve-finance,4224895707.0
NaT,curve-finance,4227714882.0
NaT,curve-finance,4228925275.0
NaT,curve-finance,4202173037.0
NaT,curve-finance,4196638625.0
NaT,curve-finance,4241661268.0
NaT,curve-finance,4193693172.0
NaT,curve-finance,4224699115.0
NaT,curve-finance,4258329999.0
NaT,curve-finance,4190615694.0
NaT,curve-finance,4207192481.0
NaT,curve-finance,4249094586.0
NaT,curve-finance,4271550899.0
NaT,curve-finance,4351933690.0
NaT,curve-finance,4312736102.0
NaT,curve-finance,4246263003.0
NaT,curve-finance,4202374030.0
NaT,curve-finance,4192917652.0
NaT,curve-finance,4245140557.0
NaT,curve-finance,4236643396.0
NaT,curve-finance,4228572744.0
NaT,curve-finance,4117860808.0
NaT,curve-finance,4182534895.0
NaT,curve-finance,4086848027.0
NaT,curve-finance,4097013823.0
NaT,curve-finance,4017799039.0
NaT,curve-finance,4024036169.0
NaT,curve-finance,3902835747.0
NaT,curve-finance,3885618133.0
NaT,curve-finance,3880564662.0
NaT,curve-finance,3777558645.0
NaT,curve-finance,3698453608.0
NaT,curve-finance,3764207405.0
NaT,curve-finance,3778323754.0
NaT,curve-finance,3775571694.0
NaT,curve-finance,3707204226.0
NaT,curve-finance,3773056040.0
NaT,curve-finance,3889491601.0
NaT,curve-finance,3851336248.0
NaT,curve-finance,3852585713.0
NaT,curve-finance,3857859112.0
NaT,curve-finance,3874291125.0
NaT,curve-finance,3838264824.0
NaT,curve-finance,3828148281.0
NaT,curve-finance,3772124565.0
NaT,curve-finance,3804973774.0
NaT,curve-finance,3884681611.0
NaT,curve-finance,3864542396.0
NaT,curve-finance,3876044697.0
NaT,curve-finance,3826197441.0
NaT,curve-finance,3805070357.0
NaT,curve-finance,3743715156.0
NaT,curve-finance,3696299837.0
NaT,curve-finance,3721402372.0
NaT,curve-finance,3719139071.0
NaT,curve-finance,3720866170.0
NaT,curve-finance,3756636800.0
NaT,curve-finance,3765661230.0
NaT,curve-finance,3743830062.0
NaT,curve-finance,3741181212.0
NaT,curve-finance,3625514132.0
NaT,curve-finance,3628892954.0
NaT,curve-finance,3608272668.0
NaT,curve-finance,3580334207.0
NaT,curve-finance,3518988259.0
NaT,curve-finance,3501264247.0
NaT,curve-finance,3483248322.0
NaT,curve-finance,3436276241.0
NaT,curve-finance,3277390633.0
NaT,curve-finance,3292079745.0
NaT,curve-finance,3245059185.0
NaT,curve-finance,3245469090.0
NaT,curve-finance,3254635245.0
NaT,curve-finance,3240841958.0
NaT,curve-finance,3253135663.0
NaT,curve-finance,3265606173.0
NaT,curve-finance,1841766037.0
NaT,curve-finance,1685261124.0
NaT,curve-finance,1713430757.0
NaT,curve-finance,1811596238.0
NaT,curve-finance,2344511789.0
NaT,curve-finance,2363153214.0
NaT,curve-finance,2363661050.0
NaT,curve-finance,2394410847.0
NaT,curve-finance,2407389679.0
NaT,curve-finance,2420422218.0
NaT,curve-finance,2440574607.0
NaT,curve-finance,2434535774.0
NaT,curve-finance,2426639474.0
NaT,curve-finance,2410343238.0
NaT,curve-finance,2404066347.0
NaT,curve-finance,2414441131.0
NaT,curve-finance,2401038307.0
NaT,curve-finance,2365443537.0
NaT,curve-finance,2279232915.0
NaT,curve-finance,2278526977.0
NaT,curve-finance,2296172429.0
NaT,curve-finance,2308505973.0
NaT,curve-finance,2398363872.0
NaT,curve-finance,2372988297.0
NaT,curve-finance,2403379813.0
NaT,curve-finance,2387767242.0
NaT,curve-finance,2399380781.0
NaT,curve-finance,2395504236.0
NaT,curve-finance,2406326921.0
NaT,curve-finance,2407828587.0
NaT,curve-finance,2425642088.0
NaT,curve-finance,2393098757.0
NaT,curve-finance,2333520835.0
NaT,curve-finance,2332753219.0
NaT,curve-finance,2334347590.0
NaT,curve-finance,2353182179.0
NaT,curve-finance,2301043905.0
NaT,curve-finance,2314849844.0
NaT,curve-finance,2220807247.0
NaT,curve-finance,2230538697.0
NaT,curve-finance,2230763144.0
NaT,curve-finance,2219500594.0
NaT,curve-finance,2202114022.0
NaT,curve-finance,2153909813.0
NaT,curve-finance,2160803808.0
NaT,curve-finance,2152313854.0
NaT,curve-finance,2158187514.0
NaT,curve-finance,2161928695.0
NaT,curve-finance,2159404776.0
NaT,curve-finance,2162716140.0
NaT,curve-finance,2169273174.0
NaT,curve-finance,2164489571.0
NaT,curve-finance,2139679276.0
NaT,curve-finance,2117376179.0
NaT,curve-finance,2127469133.0
NaT,curve-finance,2120157536.0
NaT,curve-finance,2118659749.0
NaT,curve-finance,2117905062.0
NaT,curve-finance,2137339719.0
NaT,curve-finance,2112984599.0
NaT,curve-finance,2096768259.0
NaT,curve-finance,2112252757.0
NaT,curve-finance,2112104798.0
NaT,curve-finance,2146930702.0
NaT,curve-finance,2112673011.0
NaT,curve-finance,2096106190.0
NaT,curve-finance,2107649660.0
NaT,curve-finance,2089303609.0
NaT,curve-finance,2097854858.0
NaT,curve-finance,2096229872.0
NaT,curve-finance,2096889717.0
NaT,curve-finance,2034000625.0
NaT,curve-finance,1762239400.0
NaT,curve-finance,1719095879.0
NaT,curve-finance,1711052547.0
NaT,curve-finance,1743966683.0
NaT,curve-finance,1743785396.0
NaT,curve-finance,1745046261.0
NaT,curve-finance,1755936252.0
NaT,curve-finance,1729190855.0
NaT,curve-finance,1678911158.0
NaT,curve-finance,1694740379.0
NaT,curve-finance,1698319609.0
NaT,curve-finance,1708826613.0
NaT,curve-finance,1733611257.0
NaT,curve-finance,1800074743.0
NaT,curve-finance,1811507296.0
NaT,curve-finance,1817489179.0
NaT,curve-finance,1826481024.0
NaT,curve-finance,1816842728.0
NaT,curve-finance,1818577402.0
NaT,curve-finance,1836767531.0
NaT,curve-finance,1853359624.0
NaT,curve-finance,1845472934.0
NaT,curve-finance,1873669519.0
NaT,curve-finance,1847276144.0
NaT,curve-finance,1916330656.0
NaT,curve-finance,1913406580.0
NaT,curve-finance,1913338225.0
NaT,curve-finance,1931061110.0
NaT,curve-finance,1913315567.0
NaT,curve-finance,1909907913.0
NaT,curve-finance,1993720250.0
NaT,curve-finance,1998596255.0
NaT,curve-finance,1978133608.0
NaT,curve-finance,1990449290.0
NaT,curve-finance,1961269517.0
NaT,curve-finance,1928478322.0
NaT,curve-finance,2031197266.0
NaT,curve-finance,1960972326.0
NaT,curve-finance,1961793161.0
NaT,curve-finance,1965646350.0
NaT,curve-finance,1994120051.0
NaT,curve-finance,1991911937.0
NaT,curve-finance,1925476953.0
NaT,curve-finance,2022060308.0
NaT,curve-finance,2003111880.0
NaT,curve-finance,2036145789.0
NaT,curve-finance,2013259903.0
NaT,curve-finance,2022678962.0
NaT,curve-finance,1990205425.0
NaT,curve-finance,1994519068.0
NaT,curve-finance,1976180978.0
NaT,curve-finance,1972640462.0
NaT,curve-finance,1998333339.0
NaT,curve-finance,2040288165.0
NaT,curve-finance,2066025240.0
NaT,curve-finance,2084068915.0
NaT,curve-finance,2109031179.0
NaT,curve-finance,2059086030.0
NaT,curve-finance,2089650556.0
NaT,curve-finance,2092453008.0
NaT,curve-finance,2054814002.0
NaT,curve-finance,2050304577.0
NaT,curve-finance,1947298887.0
NaT,curve-finance,1932213842.0
NaT,curve-finance,1952374211.0
NaT,curve-finance,1972847207.0
NaT,curve-finance,1877555054.0
NaT,curve-finance,1888241047.0
NaT,curve-finance,1866321184.0
NaT,curve-finance,1835946035.0
NaT,curve-finance,1803369688.0
NaT,curve-finance,1834373939.0
NaT,curve-finance,1865289357.0
NaT,curve-finance,1902974943.0
NaT,curve-finance,1873006413.0
NaT,curve-finance,1836281388.0
NaT,curve-finance,1842526922.0
NaT,curve-finance,1802863977.0
NaT,curve-finance,1877114151.0
NaT,curve-finance,1872989147.0
NaT,curve-finance,1837597531.0
NaT,curve-finance,1852990610.0
NaT,curve-finance,1821544913.0
NaT,curve-finance,1861698736.0
NaT,curve-finance,1862357483.0
NaT,curve-finance,1765098005.0
NaT,curve-finance,1803008744.0
NaT,curve-finance,1789536599.0
NaT,curve-finance,1778007613.0
NaT,curve-finance,1761426564.0
NaT,curve-finance,1799918045.0
NaT,curve-finance,1826171787.0
NaT,curve-finance,1877613729.0
NaT,curve-finance,1888775673.0
NaT,curve-finance,1832479225.0
NaT,curve-finance,1839802932.0
NaT,curve-finance,1809857835.0
NaT,curve-finance,1811915147.0
NaT,curve-finance,1818813597.0
NaT,curve-finance,1812520697.0
NaT,curve-finance,1756122098.0
NaT,curve-finance,1764920161.0
NaT,curve-finance,1752306972.0
NaT,curve-finance,1770766148.0
NaT,curve-finance,2174416521.0
NaT,curve-finance,2132577799.0
NaT,curve-finance,2127089811.0
NaT,curve-finance,2090955214.0
NaT,curve-finance,2129607679.0
NaT,curve-finance,2132708899.0
NaT,curve-finance,2134002186.0
NaT,curve-finance,2170421411.0
NaT,curve-finance,2021301983.0
NaT,curve-finance,1992139329.0
NaT,curve-finance,2017410904.0
NaT,curve-finance,2033202050.0
NaT,curve-finance,2024609008.0
NaT,curve-finance,2019719707.0
NaT,curve-finance,2011407226.0
NaT,curve-finance,2045232941.0
NaT,curve-finance,2082205586.0
NaT,curve-finance,2069437331.0
NaT,curve-finance,2087818976.15859
NaT,curve-finance,2085072437.59308
NaT,curve-finance,2088029819.75838
NaT,curve-finance,2148119549.75283
NaT,curve-finance,2129031806.65731
NaT,curve-finance,2218443696.2586203
NaT,curve-finance,2217944943.4802303
NaT,curve-finance,2220533475.4591503
NaT,curve-finance,2229929487.2729197
NaT,curve-finance,2284255857.72091
NaT,curve-finance,2333145286.6515903
NaT,curve-finance,2344896101.8979197
NaT,curve-finance,2503042259.04743
NaT,curve-finance,2502558975.1626
NaT,curve-finance,2471982924.05491
NaT,curve-finance,2483598027.82823
NaT,curve-finance,2527936244.29064
NaT,curve-finance,2615534109.99781
NaT,curve-finance,2665771700.39783
NaT,curve-finance,2730334556.97166
NaT,curve-finance,2705463811.15206
NaT,curve-finance,2755554346.2504
NaT,curve-finance,2740656393.68959
NaT,curve-finance,2754341294.45223
NaT,curve-finance,2813886210.78827
NaT,curve-finance,2743773244.2397
NaT,curve-finance,2899008954.6490498
NaT,curve-finance,2883790549.97938
NaT,curve-finance,2903465401.3034
NaT,curve-finance,2887748724.22858
NaT,curve-finance,2839665961.95957
NaT,curve-finance,2930567472.18413
NaT,curve-finance,2882491310.98443
NaT,curve-finance,2894646954.70023
NaT,curve-finance,2830489184.25031
NaT,curve-finance,2749079200.28182
NaT,curve-finance,2631768888.6001
NaT,curve-finance,2677944658.68616
NaT,curve-finance,2490075842.33502
NaT,curve-finance,2536868794.72452
NaT,curve-finance,2699038506.92139
NaT,curve-finance,2446211372.39531
NaT,curve-finance,2316229855.78494
NaT,curve-finance,2587220587.1414
NaT,curve-finance,2634509679.70336
NaT,curve-finance,2732369745.81841
NaT,curve-finance,2721689913.15048
NaT,curve-finance,2683672329.4244
NaT,curve-finance,2685481426.94975
NaT,curve-finance,2678747320.34188
NaT,curve-finance,2674827443.88856
NaT,curve-finance,2742822770.75886
NaT,curve-finance,2681778616.73725
NaT,curve-finance,2621263755.12871
NaT,curve-finance,2612686527.19409
NaT,curve-finance,2622140731.7557
NaT,curve-finance,2619636127.35275
NaT,curve-finance,2385293179.76582
NaT,curve-finance,2369080107.54923
NaT,curve-finance,2500097755.80819
NaT,curve-finance,2431231049.8421497
NaT,curve-finance,2404182231.1068897
NaT,curve-finance,2400542267.0362997
NaT,curve-finance,2259843170.68395
NaT,curve-finance,2121037944.81723
NaT,curve-finance,2190314283.1202
NaT,curve-finance,2166139416.67795
NaT,curve-finance,2175206488.49401
NaT,curve-finance,2118245706.78349
NaT,curve-finance,2152044443.31754
NaT,curve-finance,2166079272.56855
NaT,curve-finance,2192734861.5583
NaT,curve-finance,2202492187.03808
NaT,curve-finance,2247096097.07475
NaT,curve-finance,2241099196.0079203
NaT,curve-finance,2208090463.44905
NaT,curve-finance,2230420891.69312
NaT,curve-finance,2236121933.2779703
NaT,curve-finance,2272332347.49284
NaT,curve-finance,2301228097.23237
NaT,curve-finance,2266227068.68454
NaT,curve-finance,2185888786.3379498
NaT,curve-finance,2174932229.57747
NaT,curve-finance,2217716181.10371
NaT,curve-finance,2260117878.97933
NaT,curve-finance,2257169789.146
NaT,curve-finance,2273137901.6754503
NaT,curve-finance,2229711408.48905
NaT,curve-finance,2205459265.8465
NaT,curve-finance,2179603127.64417
NaT,curve-finance,2208263782.3411703
NaT,curve-finance,2142795407.02238
NaT,curve-finance,2159837169.0352
NaT,curve-finance,2178885678.17599
NaT,curve-finance,2197581583.1394997
NaT,curve-finance,2176061948.3382
NaT,curve-finance,2230365759.9443398
NaT,curve-finance,2230867654.67819
NaT,curve-finance,2276572115.00546
NaT,curve-finance,2285222706.8098497
NaT,curve-finance,2263914917.06199
NaT,curve-finance,2418921302.09766
NaT,curve-finance,2472160341.78909
NaT,curve-finance,2460724097.9028997
NaT,curve-finance,2471794428.84391
NaT,curve-finance,2457189604.849
NaT,curve-finance,2460876690.32372
NaT,curve-finance,2489768046.72221
NaT,curve-finance,2509767613.6100597
NaT,curve-finance,2487479143.16525
NaT,curve-finance,2433308117.3396797
NaT,curve-finance,2427225025.82909
NaT,curve-finance,2432622623.11353
NaT,curve-finance,2458752405.60147
NaT,curve-finance,2440115277.24999
NaT,curve-finance,2446289433.9544497
NaT,curve-finance,2467636102.17369
NaT,curve-finance,2487930993.6496
NaT,curve-finance,2461614427.06343
NaT,curve-finance,2412548371.74119
NaT,curve-finance,2405474668.6204
NaT,curve-finance,2420314663.75487
NaT,curve-finance,2403282669.7907
NaT,curve-finance,2332688378.9281597
NaT,curve-finance,2350514404.67388
NaT,curve-finance,2257819561.7878103
NaT,curve-finance,2240187309.35245
NaT,curve-finance,2271078475.31744
NaT,curve-finance,2291956982.55366
NaT,curve-finance,2259061819.20759
NaT,curve-finance,2231956509.83927
NaT,curve-finance,2261075436.48107
NaT,curve-finance,2250014511.5180397
NaT,curve-finance,2240701832.96729
NaT,curve-finance,2212394193.8467703
NaT,curve-finance,2190671581.36115
NaT,curve-finance,2142757895.13293
NaT,curve-finance,2189221491.64081
NaT,curve-finance,2183493626.4071903
NaT,curve-finance,2197709546.3948097
NaT,curve-finance,2165851626.03338
NaT,curve-finance,2173476723.7322702
NaT,curve-finance,2208302121.12462
NaT,curve-finance,2198507667.70222
NaT,curve-finance,2176436274.43757
NaT,curve-finance,2148029593.6237698
NaT,curve-finance,2084398894.4275799
NaT,curve-finance,1989833964.23395
NaT,curve-finance,2023552214.27777
NaT,curve-finance,2008621280.0155
NaT,curve-finance,2034579923.19709
NaT,curve-finance,2037815438.62453
NaT,curve-finance,2043208007.35985
NaT,curve-finance,2063335886.21964
NaT,curve-finance,2079128092.8751
NaT,curve-finance,2090929582.735
NaT,curve-finance,2126858332.20967
NaT,curve-finance,2185591915.0394497
NaT,curve-finance,2193776049.07136
NaT,curve-finance,2185176193.8826
NaT,curve-finance,2186312020.93506
NaT,curve-finance,2192382638.64095
NaT,curve-finance,2194385089.0613003
NaT,curve-finance,2198159935.18301
NaT,curve-finance,2183799784.02812
NaT,curve-finance,2175473331.91916
NaT,curve-finance,2131117606.1036
NaT,curve-finance,2080653679.71574
NaT,curve-finance,2119973095.13172
NaT,curve-finance,2188373311.16319
NaT,curve-finance,2198100983.5821
NaT,curve-finance,2230573936.7997503
NaT,curve-finance,2216313003.39929
NaT,curve-finance,2209634755.24275
NaT,curve-finance,2205169282.9377203
NaT,curve-finance,2136669522.02288
NaT,curve-finance,2099899889.65798
NaT,curve-finance,2030466579.14902
NaT,curve-finance,1903043474.01562
